payment_id,loan_id,payment_date,payment_amount,days_past_due,remaining_balance
2787,1382,2022-08-01,420,0,19007
2788,1382,2022-08-31,341,0,18666
2789,1382,2022-09-30,1265,0,17401
2790,1382,2022-10-30,313,5,17088
2791,1382,2022-11-29,1117,0,15971
2792,1383,2021-11-03,594,0,25578
2793,1383,2021-12-03,847,0,24731
2794,1383,2022-01-02,1307,0,23424
2795,1383,2022-02-01,934,15,22490
2796,1383,2022-03-03,913,0,21577
2797,1383,2022-04-02,1345,0,20232
2798,1383,2022-05-02,1254,0,18978
2799,1383,2022-06-01,1098,0,17880
2800,1383,2022-07-01,545,0,17335
2801,1383,2022-07-31,544,0,16791
2802,1384,2023-04-26,1286,0,15269
2803,1384,2023-05-26,307,0,14962
2804,1384,2023-06-25,589,0,14373
2805,1384,2023-07-25,1211,15,13162
2806,1384,2023-08-24,1015,0,12147
2807,1384,2023-09-23,705,0,11442
2808,1384,2023-10-23,1052,30,10390
2809,1384,2023-11-22,1093,0,9297
2810,1384,2023-12-22,406,0,8891
2811,1384,2024-01-21,307,0,8584
2812,1384,2024-02-20,380,0,8204
2813,1384,2024-03-21,985,0,7219
2814,1385,2022-06-18,854,0,26020
2815,1385,2022-07-18,499,0,25521
2816,1385,2022-08-17,1362,0,24159
2817,1385,2022-09-16,1327,5,22832
2818,1385,2022-10-16,1400,0,21432
2819,1385,2022-11-15,944,0,20488
2820,1385,2022-12-15,575,0,19913
2821,1385,2023-01-14,920,0,18993
2822,1385,2023-02-13,1229,15,17764
2823,1385,2023-03-15,482,0,17282
2824,1386,2023-07-15,1018,0,17063
2825,1386,2023-08-14,1025,5,16038
2826,1386,2023-09-13,1343,0,14695
2827,1386,2023-10-13,1114,0,13581
2828,1386,2023-11-12,1488,0,12093
2829,1386,2023-12-12,817,0,11276
2830,1386,2024-01-11,1054,0,10222
2831,1386,2024-02-10,1039,0,9183
2832,1386,2024-03-11,562,0,8621
2833,1386,2024-04-10,557,0,8064
2834,1387,2022-02-26,1274,0,27789
2835,1387,2022-03-28,1418,0,26371
2836,1387,2022-04-27,1201,0,25170
2837,1387,2022-05-27,573,0,24597
2838,1387,2022-06-26,764,0,23833
2839,1387,2022-07-26,1362,0,22471
2840,1387,2022-08-25,1447,0,21024
2841,1387,2022-09-24,1177,30,19847
2842,1387,2022-10-24,1397,0,18450
2843,1387,2022-11-23,860,0,17590
2844,1387,2022-12-23,1021,30,16569
2845,1388,2021-06-14,706,0,11113
2846,1388,2021-07-14,993,0,10120
2847,1388,2021-08-13,794,0,9326
2848,1388,2021-09-12,1428,0,7898
2849,1389,2021-08-13,857,0,29855
2850,1389,2021-09-12,1154,0,28701
2851,1389,2021-10-12,377,0,28324
2852,1389,2021-11-11,1341,0,26983
2853,1390,2022-03-07,1350,60,28412
2854,1390,2022-04-06,763,5,27649
2855,1390,2022-05-06,1123,0,26526
2856,1390,2022-06-05,1050,0,25476
2857,1390,2022-07-05,355,0,25121
2858,1390,2022-08-04,1351,0,23770
2859,1390,2022-09-03,1021,0,22749
2860,1391,2022-11-01,340,0,15706
2861,1391,2022-12-01,559,0,15147
2862,1391,2022-12-31,1155,0,13992
2863,1391,2023-01-30,739,0,13253
2864,1391,2023-03-01,1285,0,11968
2865,1391,2023-03-31,435,15,11533
2866,1391,2023-04-30,1495,0,10038
2867,1391,2023-05-30,1087,0,8951
2868,1391,2023-06-29,1255,5,7696
2869,1391,2023-07-29,1443,5,6253
2870,1391,2023-08-28,1007,0,5246
2871,1392,2021-03-04,352,0,36111
2872,1392,2021-04-03,351,0,35760
2873,1392,2021-05-03,327,0,35433
2874,1392,2021-06-02,1063,0,34370
2875,1392,2021-07-02,846,15,33524
2876,1392,2021-08-01,1119,0,32405
2877,1392,2021-08-31,859,0,31546
2878,1392,2021-09-30,1375,0,30171
2879,1392,2021-10-30,1133,0,29038
2880,1393,2022-12-19,324,0,33445
2881,1393,2023-01-18,1054,0,32391
2882,1393,2023-02-17,497,0,31894
2883,1393,2023-03-19,736,0,31158
2884,1393,2023-04-18,886,0,30272
2885,1393,2023-05-18,926,0,29346
2886,1393,2023-06-17,757,0,28589
2887,1393,2023-07-17,434,5,28155
2888,1394,2022-05-05,1118,0,27032
2889,1394,2022-06-04,394,0,26638
2890,1394,2022-07-04,1469,0,25169
2891,1394,2022-08-03,364,0,24805
2892,1394,2022-09-02,1115,0,23690
2893,1394,2022-10-02,1055,0,22635
2894,1394,2022-11-01,896,0,21739
2895,1394,2022-12-01,926,0,20813
2896,1394,2022-12-31,1422,0,19391
2897,1395,2023-07-02,411,0,7300
2898,1395,2023-08-01,1492,0,5808
2899,1395,2023-08-31,530,0,5278
2900,1395,2023-09-30,552,0,4726
2901,1395,2023-10-30,860,0,3866
2902,1396,2022-05-15,521,15,9332
2903,1396,2022-06-14,1480,0,7852
2904,1396,2022-07-14,1040,0,6812
2905,1396,2022-08-13,840,0,5972
2906,1396,2022-09-12,405,0,5567
2907,1396,2022-10-12,1075,0,4492
2908,1396,2022-11-11,301,0,4191
2909,1396,2022-12-11,1245,0,2946
2910,1396,2023-01-10,1431,0,1515
2911,1396,2023-02-09,592,0,923
2912,1397,2022-02-09,743,0,33334
2913,1397,2022-03-11,1406,0,31928
2914,1397,2022-04-10,931,0,30997
2915,1397,2022-05-10,727,0,30270
2916,1397,2022-06-09,1111,0,29159
2917,1398,2021-02-21,1482,0,27381
2918,1398,2021-03-23,454,60,26927
2919,1398,2021-04-22,1195,15,25732
2920,1398,2021-05-22,1292,15,24440
2921,1398,2021-06-21,685,0,23755
2922,1399,2023-02-19,1014,0,25778
2923,1399,2023-03-21,892,0,24886
2924,1399,2023-04-20,1138,0,23748
2925,1399,2023-05-20,1368,15,22380
2926,1399,2023-06-19,447,0,21933
2927,1399,2023-07-19,1002,15,20931
2928,1399,2023-08-18,695,0,20236
2929,1399,2023-09-17,1150,30,19086
2930,1400,2022-12-01,1172,15,44311
2931,1400,2022-12-31,1093,0,43218
2932,1400,2023-01-30,801,0,42417
2933,1400,2023-03-01,1317,60,41100
2934,1400,2023-03-31,994,15,40106
2935,1400,2023-04-30,1400,60,38706
2936,1400,2023-05-30,1136,0,37570
2937,1401,2021-03-09,969,0,12973
2938,1401,2021-04-08,898,0,12075
2939,1401,2021-05-08,945,5,11130
2940,1401,2021-06-07,1322,0,9808
2941,1401,2021-07-07,749,0,9059
2942,1401,2021-08-06,1359,0,7700
2943,1402,2021-09-17,570,15,6192
2944,1402,2021-10-17,1091,0,5101
2945,1402,2021-11-16,1133,0,3968
2946,1402,2021-12-16,637,0,3331
2947,1402,2022-01-15,650,15,2681
2948,1402,2022-02-14,791,30,1890
2949,1402,2022-03-16,308,15,1582
2950,1402,2022-04-15,860,0,722
2951,1403,2022-01-30,1091,0,35896
2952,1403,2022-03-01,1431,0,34465
2953,1403,2022-03-31,332,0,34133
2954,1403,2022-04-30,865,0,33268
2955,1403,2022-05-30,761,30,32507
2956,1403,2022-06-29,1445,30,31062
2957,1403,2022-07-29,645,0,30417
2958,1403,2022-08-28,1055,5,29362
2959,1403,2022-09-27,777,0,28585
2960,1403,2022-10-27,952,0,27633
2961,1404,2022-08-16,1150,0,19700
2962,1404,2022-09-15,1092,0,18608
2963,1404,2022-10-15,1457,0,17151
2964,1404,2022-11-14,969,0,16182
2965,1405,2022-04-13,905,30,16207
2966,1405,2022-05-13,868,0,15339
2967,1405,2022-06-12,1131,30,14208
2968,1405,2022-07-12,315,0,13893
2969,1405,2022-08-11,371,0,13522
2970,1405,2022-09-10,365,0,13157
2971,1405,2022-10-10,1378,0,11779
2972,1405,2022-11-09,1273,0,10506
2973,1405,2022-12-09,807,0,9699
2974,1405,2023-01-08,1136,0,8563
2975,1405,2023-02-07,1093,0,7470
2976,1405,2023-03-09,721,0,6749
2977,1406,2023-03-17,787,0,28271
2978,1406,2023-04-16,377,0,27894
2979,1406,2023-05-16,740,0,27154
2980,1406,2023-06-15,911,0,26243
2981,1406,2023-07-15,1216,0,25027
2982,1406,2023-08-14,908,0,24119
2983,1406,2023-09-13,1194,0,22925
2984,1406,2023-10-13,1110,0,21815
2985,1406,2023-11-12,825,0,20990
2986,1406,2023-12-12,1438,0,19552
2987,1407,2021-11-09,1323,0,42567
2988,1407,2021-12-09,1044,0,41523
2989,1407,2022-01-08,314,0,41209
2990,1408,2021-02-26,999,0,4482
2991,1408,2021-03-28,304,0,4178
2992,1408,2021-04-27,1472,0,2706
2993,1408,2021-05-27,1311,0,1395
2994,1408,2021-06-26,468,0,927
2995,1408,2021-07-26,927,0,0
2996,1409,2021-09-13,343,0,37578
2997,1409,2021-10-13,1229,0,36349
2998,1409,2021-11-12,322,0,36027
2999,1409,2021-12-12,1366,0,34661
3000,1409,2022-01-11,602,5,34059
3001,1409,2022-02-10,1298,0,32761
3002,1409,2022-03-12,920,0,31841
3003,1409,2022-04-11,1135,15,30706
3004,1409,2022-05-11,1359,0,29347
3005,1409,2022-06-10,1477,0,27870
3006,1410,2021-11-03,390,0,44995
3007,1410,2021-12-03,849,0,44146
3008,1410,2022-01-02,1361,0,42785
3009,1410,2022-02-01,1366,0,41419
3010,1410,2022-03-03,816,0,40603
3011,1410,2022-04-02,422,0,40181
3012,1411,2023-04-08,1273,0,5251
3013,1411,2023-05-08,1485,0,3766
3014,1411,2023-06-07,722,0,3044
3015,1411,2023-07-07,1103,0,1941
3016,1411,2023-08-06,933,0,1008
3017,1411,2023-09-05,395,0,613
3018,1411,2023-10-05,613,0,0
3019,1412,2022-10-01,1222,0,38666
3020,1412,2022-10-31,729,0,37937
3021,1412,2022-11-30,836,0,37101
3022,1412,2022-12-30,386,0,36715
3023,1412,2023-01-29,1293,0,35422
3024,1412,2023-02-28,1121,0,34301
3025,1412,2023-03-30,1236,0,33065
3026,1412,2023-04-29,490,0,32575
3027,1412,2023-05-29,441,0,32134
3028,1413,2021-11-10,1490,0,18558
3029,1413,2021-12-10,1434,0,17124
3030,1413,2022-01-09,1163,0,15961
3031,1413,2022-02-08,1273,0,14688
3032,1413,2022-03-10,474,0,14214
3033,1413,2022-04-09,484,0,13730
3034,1413,2022-05-09,1118,0,12612
3035,1413,2022-06-08,1404,0,11208
3036,1413,2022-07-08,1086,0,10122
3037,1413,2022-08-07,1060,0,9062
3038,1414,2023-06-28,368,0,39743
3039,1414,2023-07-28,1174,0,38569
3040,1414,2023-08-27,1203,15,37366
3041,1414,2023-09-26,853,0,36513
3042,1414,2023-10-26,350,0,36163
3043,1415,2022-05-26,656,0,42248
3044,1415,2022-06-25,1146,0,41102
3045,1415,2022-07-25,1473,0,39629
3046,1415,2022-08-24,1382,0,38247
3047,1415,2022-09-23,1135,0,37112
3048,1415,2022-10-23,666,0,36446
3049,1416,2022-04-28,1305,0,37703
3050,1416,2022-05-28,1019,0,36684
3051,1416,2022-06-27,1322,0,35362
3052,1416,2022-07-27,476,0,34886
3053,1416,2022-08-26,1396,0,33490
3054,1416,2022-09-25,308,0,33182
3055,1416,2022-10-25,1223,0,31959
3056,1416,2022-11-24,1351,0,30608
3057,1416,2022-12-24,326,5,30282
3058,1416,2023-01-23,384,0,29898
3059,1417,2023-05-09,1422,0,3638
3060,1417,2023-06-08,311,0,3327
3061,1417,2023-07-08,1353,0,1974
3062,1417,2023-08-07,871,0,1103
3063,1418,2023-04-26,479,0,13651
3064,1418,2023-05-26,1344,0,12307
3065,1418,2023-06-25,1469,0,10838
3066,1418,2023-07-25,720,0,10118
3067,1419,2022-11-20,767,0,22256
3068,1419,2022-12-20,613,0,21643
3069,1419,2023-01-19,1258,0,20385
3070,1419,2023-02-18,638,0,19747
3071,1419,2023-03-20,665,0,19082
3072,1419,2023-04-19,774,0,18308
3073,1420,2022-06-30,326,0,18024
3074,1420,2022-07-30,1100,0,16924
3075,1420,2022-08-29,1163,0,15761
3076,1420,2022-09-28,1038,0,14723
3077,1420,2022-10-28,714,0,14009
3078,1420,2022-11-27,728,60,13281
3079,1420,2022-12-27,1311,5,11970
3080,1420,2023-01-26,378,0,11592
3081,1420,2023-02-25,843,0,10749
3082,1421,2022-07-31,909,0,28445
3083,1421,2022-08-30,1113,0,27332
3084,1421,2022-09-29,345,5,26987
3085,1421,2022-10-29,497,0,26490
3086,1421,2022-11-28,1484,0,25006
3087,1421,2022-12-28,819,0,24187
3088,1421,2023-01-27,1212,0,22975
3089,1421,2023-02-26,592,0,22383
3090,1422,2021-08-10,1166,0,31979
3091,1422,2021-09-09,561,0,31418
3092,1422,2021-10-09,656,0,30762
3093,1423,2021-03-20,1336,0,37684
3094,1423,2021-04-19,585,0,37099
3095,1423,2021-05-19,869,0,36230
3096,1423,2021-06-18,797,15,35433
3097,1423,2021-07-18,1004,15,34429
3098,1423,2021-08-17,331,0,34098
3099,1423,2021-09-16,858,0,33240
3100,1423,2021-10-16,1242,0,31998
3101,1423,2021-11-15,336,0,31662
3102,1423,2021-12-15,484,15,31178
3103,1423,2022-01-14,671,0,30507
3104,1424,2022-06-26,377,0,25210
3105,1424,2022-07-26,563,0,24647
3106,1424,2022-08-25,1023,30,23624
3107,1424,2022-09-24,811,0,22813
3108,1424,2022-10-24,875,0,21938
3109,1424,2022-11-23,1497,0,20441
3110,1424,2022-12-23,762,0,19679
3111,1424,2023-01-22,543,30,19136
3112,1424,2023-02-21,404,15,18732
3113,1424,2023-03-23,1492,0,17240
3114,1424,2023-04-22,1366,0,15874
3115,1425,2021-02-16,443,0,45688
3116,1425,2021-03-18,1089,5,44599
3117,1425,2021-04-17,958,0,43641
3118,1426,2021-07-21,1318,15,13332
3119,1426,2021-08-20,1050,5,12282
3120,1426,2021-09-19,1063,0,11219
3121,1426,2021-10-19,991,0,10228
3122,1426,2021-11-18,1018,0,9210
3123,1426,2021-12-18,1349,0,7861
3124,1426,2022-01-17,1305,0,6556
3125,1427,2021-09-07,316,5,24617
3126,1427,2021-10-07,1069,0,23548
3127,1427,2021-11-06,417,0,23131
3128,1427,2021-12-06,322,0,22809
3129,1427,2022-01-05,326,0,22483
3130,1427,2022-02-04,1404,0,21079
3131,1427,2022-03-06,1074,0,20005
3132,1427,2022-04-05,1407,0,18598
3133,1427,2022-05-05,595,0,18003
3134,1427,2022-06-04,1300,30,16703
3135,1427,2022-07-04,1170,0,15533
3136,1427,2022-08-03,1052,0,14481
3137,1428,2021-07-07,361,0,25220
3138,1428,2021-08-06,555,60,24665
3139,1428,2021-09-05,914,5,23751
3140,1428,2021-10-05,1123,30,22628
3141,1428,2021-11-04,1031,0,21597
3142,1428,2021-12-04,1177,0,20420
3143,1428,2022-01-03,773,0,19647
3144,1428,2022-02-02,1340,60,18307
3145,1429,2022-05-22,665,0,27728
3146,1429,2022-06-21,1244,0,26484
3147,1429,2022-07-21,730,0,25754
3148,1429,2022-08-20,529,0,25225
3149,1429,2022-09-19,867,0,24358
3150,1429,2022-10-19,1092,0,23266
3151,1429,2022-11-18,1274,0,21992
3152,1430,2021-03-17,917,0,27134
3153,1430,2021-04-16,1397,0,25737
3154,1430,2021-05-16,515,0,25222
3155,1430,2021-06-15,1222,0,24000
3156,1430,2021-07-15,588,0,23412
3157,1430,2021-08-14,1467,5,21945
3158,1430,2021-09-13,1156,5,20789
3159,1430,2021-10-13,1080,0,19709
3160,1430,2021-11-12,863,0,18846
3161,1430,2021-12-12,312,0,18534
3162,1430,2022-01-11,639,0,17895
3163,1430,2022-02-10,611,0,17284
3164,1431,2022-02-07,599,0,30613
3165,1431,2022-03-09,468,0,30145
3166,1431,2022-04-08,1067,0,29078
3167,1431,2022-05-08,501,0,28577
3168,1431,2022-06-07,763,0,27814
3169,1432,2022-07-02,736,0,8354
3170,1432,2022-08-01,830,0,7524
3171,1432,2022-08-31,1171,15,6353
3172,1432,2022-09-30,1427,0,4926
3173,1432,2022-10-30,1404,0,3522
3174,1432,2022-11-29,453,0,3069
3175,1432,2022-12-29,539,0,2530
3176,1432,2023-01-28,1104,0,1426
3177,1432,2023-02-27,910,0,516
3178,1432,2023-03-29,516,0,0
3179,1433,2021-05-09,725,0,11235
3180,1433,2021-06-08,363,0,10872
3181,1433,2021-07-08,1332,0,9540
3182,1433,2021-08-07,769,0,8771
3183,1433,2021-09-06,1396,0,7375
3184,1433,2021-10-06,1344,5,6031
3185,1434,2023-07-11,875,0,39897
3186,1434,2023-08-10,502,0,39395
3187,1434,2023-09-09,1429,0,37966
3188,1434,2023-10-09,617,0,37349
3189,1434,2023-11-08,705,0,36644
3190,1434,2023-12-08,1393,0,35251
3191,1434,2024-01-07,1461,0,33790
3192,1434,2024-02-06,1134,0,32656
3193,1434,2024-03-07,805,0,31851
3194,1434,2024-04-06,974,0,30877
3195,1434,2024-05-06,1014,0,29863
3196,1435,2023-02-14,1267,0,25253
3197,1435,2023-03-16,917,0,24336
3198,1435,2023-04-15,606,30,23730
3199,1435,2023-05-15,421,0,23309
3200,1435,2023-06-14,1477,0,21832
3201,1435,2023-07-14,1492,15,20340
3202,1435,2023-08-13,852,0,19488
3203,1436,2021-03-08,1450,0,39958
3204,1436,2021-04-07,814,30,39144
3205,1436,2021-05-07,797,0,38347
3206,1436,2021-06-06,697,0,37650
3207,1436,2021-07-06,735,0,36915
3208,1437,2021-11-06,1452,0,32018
3209,1437,2021-12-06,513,5,31505
3210,1437,2022-01-05,434,5,31071
3211,1437,2022-02-04,685,30,30386
3212,1437,2022-03-06,688,0,29698
3213,1437,2022-04-05,1003,0,28695
3214,1437,2022-05-05,1072,0,27623
3215,1437,2022-06-04,1163,0,26460
3216,1437,2022-07-04,973,0,25487
3217,1437,2022-08-03,503,0,24984
3218,1438,2022-01-14,775,0,24716
3219,1438,2022-02-13,509,0,24207
3220,1438,2022-03-15,728,0,23479
3221,1439,2022-06-11,1403,0,4938
3222,1439,2022-07-11,1458,0,3480
3223,1439,2022-08-10,821,0,2659
3224,1439,2022-09-09,1198,0,1461
3225,1439,2022-10-09,1367,0,94
3226,1439,2022-11-08,94,15,0
3227,1440,2021-11-28,1341,0,48282
3228,1440,2021-12-28,1247,0,47035
3229,1440,2022-01-27,1471,0,45564
3230,1440,2022-02-26,471,0,45093
3231,1440,2022-03-28,1443,0,43650
3232,1441,2021-07-30,440,0,29351
3233,1441,2021-08-29,488,0,28863
3234,1441,2021-09-28,969,0,27894
3235,1441,2021-10-28,1155,0,26739
3236,1442,2022-09-29,629,0,4709
3237,1442,2022-10-29,1394,0,3315
3238,1442,2022-11-28,378,0,2937
3239,1443,2021-05-09,479,0,10416
3240,1443,2021-06-08,1328,0,9088
3241,1443,2021-07-08,1154,0,7934
3242,1443,2021-08-07,656,0,7278
3243,1443,2021-09-06,738,0,6540
3244,1443,2021-10-06,1438,0,5102
3245,1443,2021-11-05,821,0,4281
3246,1443,2021-12-05,1373,0,2908
3247,1443,2022-01-04,969,0,1939
3248,1444,2022-12-31,476,0,16778
3249,1444,2023-01-30,834,0,15944
3250,1444,2023-03-01,529,0,15415
3251,1444,2023-03-31,1423,5,13992
3252,1444,2023-04-30,354,0,13638
3253,1444,2023-05-30,723,0,12915
3254,1445,2021-05-26,1152,0,15192
3255,1445,2021-06-25,1051,0,14141
3256,1445,2021-07-25,715,0,13426
3257,1445,2021-08-24,665,0,12761
3258,1445,2021-09-23,898,0,11863
3259,1445,2021-10-23,988,15,10875
3260,1445,2021-11-22,310,0,10565
3261,1445,2021-12-22,718,15,9847
3262,1445,2022-01-21,647,0,9200
3263,1446,2021-08-09,391,0,6359
3264,1446,2021-09-08,1254,0,5105
3265,1446,2021-10-08,853,0,4252
3266,1446,2021-11-07,493,0,3759
3267,1446,2021-12-07,938,15,2821
3268,1446,2022-01-06,777,0,2044
3269,1446,2022-02-05,997,15,1047
3270,1446,2022-03-07,994,0,53
3271,1446,2022-04-06,53,0,0
3272,1447,2021-10-10,766,0,6655
3273,1447,2021-11-09,719,0,5936
3274,1447,2021-12-09,1061,15,4875
3275,1447,2022-01-08,607,0,4268
3276,1447,2022-02-07,633,0,3635
3277,1447,2022-03-09,1321,0,2314
3278,1447,2022-04-08,1131,0,1183
3279,1447,2022-05-08,549,0,634
3280,1448,2021-07-10,483,0,44404
3281,1448,2021-08-09,485,5,43919
3282,1448,2021-09-08,1392,0,42527
3283,1448,2021-10-08,926,0,41601
3284,1448,2021-11-07,1082,0,40519
3285,1448,2021-12-07,1074,0,39445
3286,1448,2022-01-06,1306,0,38139
3287,1448,2022-02-05,976,0,37163
3288,1448,2022-03-07,510,15,36653
3289,1448,2022-04-06,789,0,35864
3290,1449,2021-10-13,1410,5,8909
3291,1449,2021-11-12,686,60,8223
3292,1449,2021-12-12,918,0,7305
3293,1449,2022-01-11,477,0,6828
3294,1449,2022-02-10,786,5,6042
3295,1449,2022-03-12,799,0,5243
3296,1449,2022-04-11,312,30,4931
3297,1449,2022-05-11,1373,0,3558
3298,1449,2022-06-10,943,15,2615
3299,1449,2022-07-10,551,0,2064
3300,1449,2022-08-09,352,0,1712
3301,1449,2022-09-08,492,0,1220
3302,1450,2021-12-19,497,0,20399
3303,1450,2022-01-18,1022,0,19377
3304,1450,2022-02-17,983,0,18394
3305,1451,2021-06-07,811,0,16107
3306,1451,2021-07-07,1489,0,14618
3307,1451,2021-08-06,863,0,13755
3308,1451,2021-09-05,1443,15,12312
3309,1451,2021-10-05,1106,0,11206
3310,1451,2021-11-04,1175,0,10031
3311,1451,2021-12-04,634,0,9397
3312,1451,2022-01-03,1164,0,8233
3313,1452,2021-02-17,975,0,29089
3314,1452,2021-03-19,304,0,28785
3315,1452,2021-04-18,1468,0,27317
3316,1453,2023-04-03,647,5,32288
3317,1453,2023-05-03,656,0,31632
3318,1453,2023-06-02,797,0,30835
3319,1454,2023-02-04,802,0,41839
3320,1454,2023-03-06,518,0,41321
3321,1454,2023-04-05,751,30,40570
3322,1454,2023-05-05,1037,0,39533
3323,1454,2023-06-04,703,0,38830
3324,1454,2023-07-04,638,0,38192
3325,1454,2023-08-03,1286,0,36906
3326,1455,2022-08-19,985,0,33726
3327,1455,2022-09-18,1359,0,32367
3328,1455,2022-10-18,1293,0,31074
3329,1455,2022-11-17,322,0,30752
3330,1455,2022-12-17,1304,0,29448
3331,1456,2022-08-23,1082,0,8724
3332,1456,2022-09-22,307,0,8417
3333,1456,2022-10-22,874,60,7543
3334,1456,2022-11-21,1211,5,6332
3335,1456,2022-12-21,817,0,5515
3336,1457,2021-12-19,782,0,45578
3337,1457,2022-01-18,878,0,44700
3338,1457,2022-02-17,711,0,43989
3339,1457,2022-03-19,1190,0,42799
3340,1457,2022-04-18,1262,0,41537
3341,1457,2022-05-18,599,5,40938
3342,1457,2022-06-17,1124,0,39814
3343,1457,2022-07-17,1291,15,38523
3344,1458,2023-06-21,448,0,16734
3345,1458,2023-07-21,606,0,16128
3346,1458,2023-08-20,734,0,15394
3347,1458,2023-09-19,681,0,14713
3348,1458,2023-10-19,1396,0,13317
3349,1458,2023-11-18,997,0,12320
3350,1458,2023-12-18,867,0,11453
3351,1458,2024-01-17,725,0,10728
3352,1458,2024-02-16,305,0,10423
3353,1458,2024-03-17,704,0,9719
3354,1459,2022-12-17,1123,0,26174
3355,1459,2023-01-16,1410,0,24764
3356,1459,2023-02-15,1474,0,23290
3357,1459,2023-03-17,329,0,22961
3358,1459,2023-04-16,720,0,22241
3359,1459,2023-05-16,604,0,21637
3360,1459,2023-06-15,1495,0,20142
3361,1459,2023-07-15,690,0,19452
3362,1459,2023-08-14,598,0,18854
3363,1459,2023-09-13,925,0,17929
3364,1459,2023-10-13,506,0,17423
3365,1459,2023-11-12,1224,0,16199
3366,1460,2023-04-02,1308,0,23233
3367,1460,2023-05-02,1154,0,22079
3368,1460,2023-06-01,983,0,21096
3369,1460,2023-07-01,467,0,20629
3370,1460,2023-07-31,1148,0,19481
3371,1460,2023-08-30,1435,0,18046
3372,1461,2022-10-18,570,0,33351
3373,1461,2022-11-17,802,0,32549
3374,1461,2022-12-17,793,15,31756
3375,1461,2023-01-16,543,0,31213
3376,1461,2023-02-15,566,30,30647
3377,1461,2023-03-17,1192,0,29455
3378,1461,2023-04-16,1214,0,28241
3379,1461,2023-05-16,783,0,27458
3380,1461,2023-06-15,545,0,26913
3381,1461,2023-07-15,451,60,26462
3382,1461,2023-08-14,666,0,25796
3383,1461,2023-09-13,385,0,25411
3384,1462,2021-11-14,745,0,21029
3385,1462,2021-12-14,603,0,20426
3386,1462,2022-01-13,1203,0,19223
3387,1462,2022-02-12,346,0,18877
3388,1462,2022-03-14,989,0,17888
3389,1462,2022-04-13,1085,0,16803
3390,1462,2022-05-13,585,0,16218
3391,1462,2022-06-12,1149,15,15069
3392,1462,2022-07-12,330,0,14739
3393,1462,2022-08-11,739,0,14000
3394,1462,2022-09-10,711,0,13289
3395,1462,2022-10-10,1248,0,12041
3396,1463,2023-06-03,973,0,48840
3397,1463,2023-07-03,1003,0,47837
3398,1463,2023-08-02,1222,0,46615
3399,1463,2023-09-01,475,0,46140
3400,1464,2022-11-24,681,0,41517
3401,1464,2022-12-24,605,0,40912
3402,1464,2023-01-23,642,15,40270
3403,1464,2023-02-22,1011,0,39259
3404,1464,2023-03-24,702,0,38557
3405,1464,2023-04-23,922,0,37635
3406,1464,2023-05-23,902,0,36733
3407,1464,2023-06-22,1042,0,35691
3408,1464,2023-07-22,600,0,35091
3409,1464,2023-08-21,1050,0,34041
3410,1465,2022-10-31,782,0,13038
3411,1465,2022-11-30,432,0,12606
3412,1465,2022-12-30,811,0,11795
3413,1465,2023-01-29,1286,0,10509
3414,1465,2023-02-28,337,0,10172
3415,1465,2023-03-30,1286,0,8886
3416,1465,2023-04-29,604,30,8282
3417,1465,2023-05-29,532,5,7750
3418,1466,2021-07-04,1138,15,27932
3419,1466,2021-08-03,1324,0,26608
3420,1466,2021-09-02,806,5,25802
3421,1466,2021-10-02,880,0,24922
3422,1466,2021-11-01,819,0,24103
3423,1466,2021-12-01,791,0,23312
3424,1466,2021-12-31,1225,0,22087
3425,1466,2022-01-30,1367,0,20720
3426,1466,2022-03-01,338,0,20382
3427,1466,2022-03-31,421,0,19961
3428,1467,2022-06-04,667,0,8565
3429,1467,2022-07-04,1222,0,7343
3430,1467,2022-08-03,674,0,6669
3431,1467,2022-09-02,818,0,5851
3432,1467,2022-10-02,1437,0,4414
3433,1467,2022-11-01,1419,0,2995
3434,1467,2022-12-01,587,0,2408
3435,1467,2022-12-31,722,0,1686
3436,1467,2023-01-30,349,0,1337
3437,1468,2022-02-20,1182,0,14940
3438,1468,2022-03-22,512,0,14428
3439,1468,2022-04-21,1110,5,13318
3440,1468,2022-05-21,1460,0,11858
3441,1468,2022-06-20,1388,0,10470
3442,1468,2022-07-20,633,0,9837
3443,1468,2022-08-19,1197,0,8640
3444,1468,2022-09-18,1465,0,7175
3445,1469,2023-03-26,1287,0,18736
3446,1469,2023-04-25,1472,0,17264
3447,1469,2023-05-25,819,0,16445
3448,1469,2023-06-24,315,0,16130
3449,1469,2023-07-24,582,15,15548
3450,1469,2023-08-23,1358,0,14190
3451,1469,2023-09-22,1258,0,12932
3452,1469,2023-10-22,1404,0,11528
3453,1469,2023-11-21,541,0,10987
